"sequence_number","delta","gyro_x","gyro_y","gyro_z","accel_x","accel_y","accel_z","control_x","control_speed"
"7279","0.068722","-0.000915527","0.00183105","0.0354004","-0.0117188","-0.00854492","-1.11212","-0.519531","1"
"7280","0.081502","0.000976562","0.000732422","0.0358887","0.0255127","0.0654297","-1.05048","-0.519531","1"
"7281","0.082088","0.00183105","-0.000732422","0.0367432","-0.00238037","0.0109863","-1.00842","-0.523438","1"
"7282","0.104082","0.00170898","-0.00158691","0.0383911","0.0410156","0.0737915","-1.01624","-0.523438","1"
"7283","0.082007","0.00213623","-0.0012207","0.0390625","0.0228271","0.00244141","-0.879639","-0.525391","1"
"7284","0.076636","0.00115967","-0.000549316","0.0407715","0.0777588","0.0402222","-0.886902","-0.525391","1"
"7285","0.088754","-6.10352e-05","-0.00305176","0.0415039","0.0854492","0.106201","-0.99292","-0.525391","1"
"7286","0.069956","-0.00128174","-0.000427246","0.0438232","0.0722046","0.036499","-1.03461","-0.525391","1"
"7287","0.096255","-0.0020752","0.00231934","0.0457764","0.05896","0.00140381","-1.05042","-0.525391","1"
"7288","0.088804","-0.00421143","-0.00201416","0.0471191","0.0559082","0.0374146","-1.06433","-0.525391","1"
"7289","0.106459","-0.00317383","-0.00457764","0.0458984","0.0264282","0.0720825","-1.12537","-0.525391","1"
"7290","0.103797","0.00012207","-0.00134277","0.0446777","-0.0469971","-0.0378418","-1.09558","-0.525391","1"
"7291","0.076193","0.00012207","-0.00335693","0.0432739","-0.0481567","0.0294189","-1.07227","-0.525391","1"
"7292","0.090009","-0.00012207","-0.00775146","0.041687","-0.071106","0.00476074","-1.02234","-0.525391","1"
"7293","0.074545","0.00189209","-0.00506592","0.0390015","-0.100769","-0.126038","-1.0459","-0.527344","1"
"7294","0.105232","0.000793457","-0.0010376","0.0403442","-0.0670776","-0.0715332","-0.980225","-0.53125","1"
"7295","0.082452","-0.00268555","-0.000610352","0.0423584","-0.0144043","-0.0667725","-0.96698","-0.533203","1"
"7296","0.105056","-0.00305176","-0.00146484","0.0418701","0.00115967","-0.0628662","-0.993286","-0.533203","1"
"7297","0.105015","-0.00286865","0.00170898","0.0432739","-0.010498","-0.0606689","-1.0224","-0.541016","1"
"7298","0.089769","-0.00299072","0.000854492","0.0452271","0.0188599","0.0961304","-0.990417","-0.550781","1"
"7299","0.075027","-0.000915527","-0.000305176","0.0467529","-0.00897217","-0.0778809","-1.05682","-0.560547","1"
"7300","0.082891","0.000610352","0","0.0476685","0.00561523","-0.0125122","-1.10175","-0.583984","1"
"7301","0.083755","0.000244141","0.000732422","0.0494995","0.00628662","0.00262451","-1.02106","-0.59375","1"
"7302","0.079765","0.000915527","-0.00183105","0.0531616","0.00396729","-0.069397","-0.966736","-0.59375","1"
"7303","0.083774","-0.000305176","-0.00280762","0.055603","-0.0137939","-0.100281","-1.03375","-0.59375","1"
"7304","0.13347","-0.000305176","-0.0012207","0.0601807","-0.00170898","0.062439","-1.02368","-0.59375","1"
"7305","0.082517","-0.00146484","-0.00256348","0.0640869","-0.0115356","0.00378418","-0.995972","-0.59375","1"
"7306","0.07649","-0.00250244","-0.00183105","0.0674438","0.000976562","0.0465088","-1.0274","-0.59375","1"
"7307","0.105263","-0.00189209","-0.000244141","0.0682373","0.0195923","0.124573","-1.10974","-0.59375","1"
"7308","0.081071","-0.00115967","0.00378418","0.0692749","0.0169067","0.0601196","-1.04041","-0.59375","1"
"7309","0.077408","-0.000610352","0.00219727","0.0671997","0.0246582","-0.0809937","-0.9422","-0.59375","1"
"7310","0.096491","0.000854492","0","0.0653076","-0.00878906","0.013916","-0.904053","-0.59375","1"
"7311","0.104848","0.00274658","0","0.0625","-0.0318604","-0.0883179","-0.914612","-0.59375","1"
"7312","0.073669","0.000244141","-0.00164795","0.0581665","-0.0335693","-0.0574341","-0.874634","-0.59375","1"
"7313","0.076291","0.00109863","-0.00274658","0.0548096","-0.0128174","0.0202026","-0.927307","-0.59375","1"
"7314","0.075204","-0.0010376","-0.00341797","0.0509644","-0.0303955","0.0415649","-0.915894","-0.597656","1"
"7315","0.082269","-0.000427246","0.000671387","0.0466919","0.00909424","-0.09375","-0.94043","-0.597656","1"
"7316","0.082258","-0.0012207","-0.00219727","0.0440674","-0.00372314","-0.0324707","-0.944214","-0.597656","1"
"7317","0.085462","0.00201416","0","0.0410156","-0.0124512","-0.0105591","-0.932312","-0.597656","1"
"7318","0.111074","-0.000610352","-0.0032959","0.0395508","-0.0223999","-0.00537109","-0.897034","-0.597656","1"
"7319","0.097676","-0.00115967","-0.0012207","0.0383301","-0.0269165","-0.000183105","-0.976624","-0.597656","1"
"7320","0.088281","-0.00360107","-0.00244141","0.0375366","-0.0622559","0.0761719","-1.08105","-0.5","1"
"7321","0.083012","-0.00213623","0.000549316","0.0352173","-0.022644","0.0419312","-1.07275","0","1"
"7322","0.084971","-0.00427246","-0.00372314","0.0263062","-0.0414429","-0.0202637","-1.01917","0","1"
"7323","0.080009","-0.000549316","0.000244141","0.0158081","-0.0385132","-0.0309448","-0.978577","0","1"
"7324","0.077231","-0.000427246","0.00109863","0.00567627","0.0169067","0.0447388","-1.00507","0","1"
"7325","0.086087","0.00115967","-0.000976562","-0.00274658","0.0733032","0.107422","-0.952515","0","1"
"7326","0.113758","0.000915527","-0.00299072","-0.00982666","0.00421143","0.0718384","-1.00031","-0.046875","1"
"7327","0.082456","0.00268555","0.000671387","-0.00769043","0.0367432","0.0581055","-1.11737","-0.248047","1"
"7328","0.097723","0.00128174","0.000610352","-0.00378418","-0.00152588","-0.0209961","-1.09479","-0.322266","1"
"7329","0.097752","-0.00012207","0.0010376","0.0022583","-0.0344238","0.000671387","-1.13037","-0.404297","1"
"7330","0.082283","-0.00280762","0.00164795","0.0105591","-0.0449219","-0.1073","-1.12701","-0.412109","1"
"7331","0.074967","-0.00427246","0.00250244","0.0171509","-0.0296631","-0.0529175","-1.11224","-0.412109","1"
"7332","0.0738","-0.00671387","0.00299072","0.0240479","-0.0459595","-0.0599976","-0.959839","-0.412109","1"
"7333","0.092211","-0.00488281","-0.000244141","0.0281372","-0.0231323","-0.0892944","-0.979858","-0.412109","1"
"7334","0.110539","-0.00317383","-0.00280762","0.0308228","-0.0217896","-0.134216","-0.937744","-0.412109","1"
"7335","0.070944","-0.000915527","-0.00286865","0.0286865","-0.0149536","-0.0744629","-0.964233","-0.412109","1"
"7336","0.087335","0.000854492","-0.00408936","0.0270386","0.0111694","-0.0887451","-0.917114","-0.412109","1"
"7337","0.082504","0.00354004","-0.00762939","0.0255737","0.00604248","0.00823975","-1.06433","-0.412109","1"
"7338","0.076428","0.00152588","-0.00415039","0.0249023","-0.0100098","0.120483","-1.12531","-0.412109","1"
"7339","0.088995","0.000610352","-0.00604248","0.024292","-0.06427","0.109802","-1.08923","-0.412109","1"
"7340","0.089722","-0.00152588","-0.00292969","0.0241089","-0.113647","0.115479","-1.05017","-0.421875","1"
"7341","0.112527","-0.000732422","-0.00170898","0.0266113","-0.11731","0.00537109","-1.06213","-0.615234","1"
"7342","0.098638","-0.00274658","0.000427246","0.0311279","-0.0984497","-0.151611","-0.963745","-0.708984","1"
"7343","0.082383","-0.00152588","-0.00140381","0.0354004","-0.0823975","-0.1828","-0.965576","-0.714844","1"
"7344","0.081483","0.000671387","-0.00189209","0.0388794","-0.0341797","-0.192932","-0.977966","-0.714844","1"
"7345","0.081275","0.00366211","-0.00457764","0.0437012","0.013916","-0.221802","-0.948914","-0.714844","1"
"7346","0.106229","0.00244141","-0.00488281","0.0457764","0.0134277","-0.134888","-0.973572","-0.714844","1"
"7347","0.111552","0.00366211","-0.00512695","0.0452881","0.031189","-0.0174561","-0.999878","-0.714844","1"
"7348","0.122226","0.00262451","-0.00579834","0.0455322","0.0491943","-0.00842285","-0.958557","-0.714844","1"
"7349","0.082716","0.00231934","-0.00256348","0.0462036","0.0222168","-0.0701904","-0.949219","-0.714844","1"
"7350","0.088478","0.00128174","-0.00152588","0.0470581","-0.0230713","-0.0855103","-0.927734","-0.714844","1"
"7351","0.0888","-0.000671387","-0.00164795","0.0477905","-0.0413818","-0.0333862","-0.921631","-0.714844","1"
"7352","0.08396","-0.00195312","-0.000671387","0.0479736","-0.0247803","-0.00799561","-0.888672","-0.714844","1"
"7353","0.091028","-0.0020752","-0.00170898","0.0496826","-0.0540771","-0.050293","-0.939514","-0.59375","1"
"7354","0.103738","-0.00170898","-0.00427246","0.0494385","-0.0164795","0.00512695","-0.939087","-0.5","1"
"7355","0.114036","-0.00158691","-0.00408936","0.0473633","-0.00933838","0.0148926","-1.02087","-0.492188","1"
"7356","0.072287","0.000244141","-0.00292969","0.0446167","0.00830078","0.0209351","-1.02557","-0.492188","1"
"7357","0.097726","0.00219727","-0.00372314","0.043335","-0.0272217","-0.00439453","-1.08398","-0.492188","1"
"7358","0.085008","0.00286865","-0.00317383","0.0411377","-0.0418701","-0.0635986","-1.03687","-0.492188","1"
"7359","0.096238","0.00109863","-6.10352e-05","0.0424805","-0.0330811","-0.0404663","-1.06537","-0.515625","1"
"7360","0.073507","0.00140381","-0.000244141","0.0429688","-0.0318604","-0.0299683","-0.990479","-0.669922","1"
"7361","0.100213","0.00109863","-0.0012207","0.0493164","-0.0057373","-0.154114","-0.967407","-0.703125","1"
"7362","0.102015","-0.00140381","-0.00152588","0.0559082","-0.0384521","-0.205688","-0.985413","-0.705078","1"
"7363","0.084199","-0.0032959","-0.00268555","0.0632324","0.00292969","-0.135498","-1.04041","-0.705078","1"
"7364","0.08225","-0.00262451","-0.00604248","0.0684204","-0.0117188","-0.12561","-1.01239","-0.705078","1"
"7365","0.096574","-0.00384521","-0.0057373","0.0774536","0.00012207","-0.0871582","-1.03058","-0.705078","1"
"7366","0.074493","-0.00408936","-0.00506592","0.0794678","-0.00952148","-0.000732422","-1.04694","-0.705078","1"
"7367","0.070214","-0.00195312","-0.00567627","0.0774536","0.0188599","0.0327759","-1.01367","-0.576172","1"
"7368","0.102285","-0.000366211","-0.00292969","0.0726929","-0.0254517","0.0151367","-1.03259","-0.376953","1"
"7369","0.101537","-0.000671387","-0.0010376","0.0647583","-0.0287476","-0.0946045","-1.01892","0","1"
"7370","0.081229","0.0010376","-0.00183105","0.0476685","-0.0562744","-0.16333","-1.01477","0","1"
"7371","0.102285","-6.10352e-05","-0.00305176","0.0315552","-0.0866089","-0.165833","-1.04724","0","1"
"7372","0.082706","-0.000488281","-0.00146484","0.0169067","-0.118713","-0.226868","-1.01135","0","1"
"7373","0.09399","-0.000488281","-0.00201416","0.00439453","-0.0968628","-0.180237","-0.961548","0","1"
"7374","0.073491","-0.00152588","-0.000610352","-0.00482178","-0.0991821","-0.139648","-0.943665","0","1"
"7375","0.118949","-0.00213623","-0.000610352","-0.00689697","-0.0303345","-0.0810547","-0.93457","0","1"
"7376","0.097063","0.00152588","-0.00195312","-0.00823975","0.00750732","-0.0943604","-0.909973","0","1"
"7377","0.081801","0.00378418","-0.000427246","-0.00817871","0.0819092","0.0183105","-0.980225","0","1"
"7378","0.104965","0.00396729","-0.000610352","-0.00750732","0.0786133","0.000610352","-1.02118","0","1"
"7379","0.113737","0.0065918","-0.00354004","-0.00543213","0.0916138","0.101562","-1.02448","0","1"
"7380","0.104983","0.00848389","-0.00231934","-0.00476074","0.0687256","0.0723877","-1.06879","0","1"
"7381","0.127493","0.00445557","0.000671387","-0.00311279","0.0689087","0.158386","-1.12463","-0.15625","1"
"7382","0.113759","0.00311279","-0.000793457","0.0012207","0.0332642","0.0540771","-1.09918","-0.462891","1"
"7383","0.088484","0.00238037","-0.00213623","0.00811768","0.0737305","0.144897","-1.02228","-0.580078","1"
"7384","0.097737","0.00305176","0","0.0166016","0.0889282","0.10022","-1.08203","-0.6875","1"
"7385","0.088776","0.00244141","-0.000793457","0.0272217","0.0765991","0.00323486","-1.05261","-0.724609","1"
"7386","0.090051","0.00299072","-0.00152588","0.0385132","0.0423584","-0.0993652","-0.938416","-0.728516","1"
"7387","0.077238","0.00274658","-0.000793457","0.0470581","0.0649414","-0.0513916","-0.913635","-0.728516","1"
"7388","0.073923","0.00183105","-0.000610352","0.0502319","0.0424194","-0.135071","-0.957275","-0.728516","1"
"7389","0.074827","0.000183105","-0.00012207","0.0501709","0.0292358","-0.0924683","-0.930481","-0.728516","1"
"7390","0.127714","-0.00268555","-0.000610352","0.0492554","0.019104","0.0558472","-0.976624","-0.728516","1"
"7391","0.113272","-0.00164795","-0.000488281","0.0492554","0.0358887","0.159729","-1.03381","-0.728516","1"
"7392","0.080271","-0.00231934","-0.00140381","0.0491943","0.0379028","0.221802","-1.0603","-0.728516","1"
"7393","0.083654","-0.000854492","0","0.0511475","0.0452271","0.194519","-1.0683","-0.728516","1"
"7394","0.082566","-0.00012207","-0.00189209","0.052063","0.00543213","0.123474","-1.08966","-0.728516","1"
"7395","0.089973","0.000793457","0.000244141","0.0548706","-0.0209351","0.0534058","-1.11481","-0.728516","1"
"7396","0.082706","0.00170898","-0.000488281","0.0530396","-0.00622559","-0.00360107","-1.11237","-0.728516","1"
"7397","0.073656","-0.000488281","-0.00140381","0.0505371","-0.0620117","-0.0691528","-1.0954","-0.732422","1"
"7398","0.113929","0.000915527","-0.00170898","0.0485229","-0.0576172","-0.10791","-1.12628","-0.767578","1"
"7399","0.096258","0.00109863","-0.00146484","0.0505371","-0.0342407","-0.110779","-1.16125","-0.814453","1"
"7400","0.071","0.000427246","-0.00341797","0.0512695","0.0129395","-0.0858765","-1.08856","-0.822266","1"
"7401","0.087195","-0.00170898","-0.00219727","0.053833","0.0112915","-0.11731","-1.11633","-0.837891","1"
"7402","0.090534","0.000549316","0","0.0567017","0.0480347","-0.0710449","-1.1358","-0.859375","1"
"7403","0.075767","-0.00201416","0.0010376","0.0597534","0.0386963","-0.0748291","-1.07904","-0.888672","1"
"7404","0.081203","-0.00286865","0.00115967","0.0617065","0.0614624","-0.0646362","-1.01404","-0.908203","1"
"7405","0.111624","-0.00299072","0.00128174","0.0632324","0.0175171","-0.128601","-1.04492","-0.914062","1"
"7406","0.083648","-0.00201416","0.00170898","0.0675659","-0.00964355","-0.14563","-0.959473","-0.916016","1"
"7407","0.075184","-0.00268555","-0.000427246","0.0708618","0.0192871","-0.144165","-0.939453","-0.916016","1"
"7408","0.076096","-0.00177002","-0.00201416","0.0748901","-0.0233154","-0.141541","-0.982544","-0.916016","1"
"7409","0.073914","-0.000610352","-0.00170898","0.0794678","-0.0704346","-0.146851","-0.939819","-0.916016","1"
"7410","0.098395","0.00109863","-0.00158691","0.0866699","-0.0708618","-0.121643","-0.946167","-0.916016","1"
"7411","0.089173","0.00189209","-0.00256348","0.0901489","-0.0465088","-0.05896","-1.00836","-0.916016","1"
"7412","0.082419","0.0045166","-0.000793457","0.0940552","-0.041687","-0.0475464","-1.05554","-0.916016","1"
"7413","0.09111","0.00280762","-0.000732422","0.0922852","0.00738525","0.0128174","-0.986389","-0.8125","1"
"7414","0.103507","0.00244141","-0.0010376","0.086731","0.0291138","0.0124512","-1.07812","0","1"
"7415","0.092973","0.00109863","-0.00213623","0.0628662","-0.0598755","0.062561","-1.06989","0","1"
"7416","0.093582","0.000732422","-0.00366211","0.0419922","-0.1297","0.111877","-1.0899","0","1"
"7417","0.077416","-0.00189209","-0.00610352","0.0211792","-0.158081","0.0962524","-1.05029","0","1"
"7418","0.111406","6.10352e-05","-0.00665283","0.00354004","-0.162781","0.107422","-1.12799","0","1"
"7419","0.081159","-0.000793457","-0.0045166","-0.0140381","-0.124695","0.164307","-1.12811","-0.244141","1"
"7420","0.08498","0.00213623","-0.00305176","-0.0119019","-0.00897217","0.105835","-1.11536","-0.554688","1"
"7421","0.073705","0.00189209","-0.00280762","-0.00189209","0.0525513","-0.0341187","-1.08136","-0.664062","1"
"7422","0.105154","-0.000244141","-0.00354004","0.00891113","0.0349121","-0.13269","-1.03564","-0.671875","1"
"7423","0.075929","0.000427246","-0.00439453","0.0227051","0.0578613","-0.143066","-1.03436","-0.675781","1"
"7424","0.111681","-0.00250244","-0.00335693","0.0375977","0.0255127","-0.151245","-1.00104","-0.675781","1"
"7425","0.082395","-0.00726318","-0.00256348","0.0472412","0.00457764","-0.141663","-1.02484","-0.675781","1"
"7426","0.06883","-0.00836182","0.00012207","0.0477295","-0.00238037","-0.128967","-1.02484","-0.664062","1"
"7427","0.080739","-0.00732422","0.00115967","0.0470581","-0.0271606","-0.0515747","-1.09656","-0.416016","1"
"7428","0.075284","-0.00799561","0.00164795","0.0402222","-0.0529175","-0.00921631","-1.06104","-0.144531","1"
"7429","0.090171","-0.00469971","0","0.0303345","-0.0473022","-0.0139771","-1.09351","-0.0722656","1"
"7430","0.083292","-0.00335693","-0.00134277","0.0216064","-0.0828857","0.0117188","-1.08447","0","1"
"7431","0.080566","-0.0012207","-0.00219727","0.0126953","-0.079895","0.0723267","-1.08612","0","1"
"7432","0.099956","0.00292969","-0.000549316","0.00421143","-0.086731","0.0900879","-1.03979","0","1"
"7433","0.074745","0.00274658","0.00213623","-0.00201416","-0.0756226","0.128357","-1.04553","0","1"
"7434","0.081414","0.00311279","0.00469971","-0.00341797","-0.0876465","0.142517","-0.996094","0","1"
"7435","0.07397","0.00476074","0.00439453","-0.00482178","-0.0762329","0.135559","-0.938843","0","1"
"7436","0.104908","0.00427246","0.00469971","-0.00628662","-0.083252","0.153931","-1.03815","0","1"
"7437","0.082246","0.00158691","0.003479","-0.00946045","-0.0447388","0.122864","-1.12054","-0.28125","1"
"7438","0.101266","-6.10352e-05","0.00317383","-0.00701904","-0.053772","0.0263672","-1.03986","-0.529297","1"
"7439","0.081271","-0.00158691","0.00244141","0.00164795","-0.0200806","-0.00958252","-1.05432","-0.683594","1"
"7440","0.073445","-0.00323486","0.00244141","0.0123291","0.0645752","-0.0471191","-1.02399","-0.705078","1"
